LEVEL,HGHT,TEMP,DWPT,WDIR,WSPD
82.8,17666.9,-70.5,-82.44,266.0,17.49
82.5,17684.9,-70.5,-82.75,308.6,14.77
82.3,17699.0,-70.5,-82.55,251.4,23.52
82.2,17707.0,-70.5,-82.59,242.8,29.55
82.1,17716.9,-70.6,-82.64,240.2,27.8
82.0,17724.6,-70.6,-82.64,247.7,28.57
81.3,17781.2,-70.6,-82.41,246.8,27.6
81.1,17788.1,-70.6,-82.56,249.6,27.8
81.1,17795.3,-70.5,-82.55,256.8,24.3
80.9,17806.4,-70.5,-82.71,273.5,20.22
80.8,17812.7,-70.4,-82.74,269.5,20.8
80.7,17819.0,-70.4,-82.82,269.6,20.02
80.7,17825.4,-70.3,-82.78,274.2,18.86
80.6,17832.0,-70.3,-82.78,271.8,16.52
80.5,17836.7,-70.4,-82.78,267.0,16.33
80.5,17839.4,-70.4,-82.62,260.0,14.0
80.1,17868.0,-70.3,-82.7,249.7,30.52
79.9,17876.2,-70.3,-82.74,250.1,34.6
79.8,17884.9,-70.3,-82.82,252.6,31.49
79.8,17892.0,-70.4,-82.78,246.2,18.66
79.8,17897.1,-70.4,-82.7,260.2,11.27
79.4,17927.0,-70.5,-82.63,253.4,24.1
79.2,17933.6,-70.6,-82.68,256.5,27.6
79.2,17938.4,-70.6,-82.56,259.4,23.52
79.2,17940.9,-70.6,-82.37,261.8,19.63
79.1,17944.7,-70.6,-82.34,267.6,14.77
79.1,17949.7,-70.7,-82.5,276.9,13.02
78.9,17960.2,-70.7,-82.61,272.2,16.52
78.8,17965.0,-70.7,-82.65,273.9,16.13
78.8,17971.3,-70.7,-82.72,265.9,14.0
78.7,17978.0,-70.7,-82.88,261.1,12.63
78.5,17990.4,-70.5,-82.91,287.1,15.94
78.3,18002.2,-70.4,-82.91,279.5,18.66
78.2,18010.3,-70.2,-82.65,263.0,18.27
78.2,18013.1,-70.2,-82.61,258.3,15.16
78.1,18017.9,-70.2,-82.61,262.5,14.77
78.0,18023.8,-70.2,-82.61,273.9,16.13
77.8,18044.6,-70.1,-82.61,266.7,19.63
77.7,18047.8,-70.1,-82.61,258.1,15.16
77.7,18053.3,-70.1,-82.65,262.0,8.16
77.5,18066.5,-70.0,-82.56,266.8,10.89
77.3,18080.7,-70.0,-82.69,276.4,19.44
77.2,18086.9,-69.9,-82.52,273.7,20.6
77.2,18091.6,-69.9,-82.52,287.8,20.22
77.1,18097.8,-69.9,-82.52,291.8,17.11
77.0,18103.9,-69.9,-82.48,278.8,13.02
76.9,18114.5,-69.7,-82.39,213.8,16.72
76.8,18120.1,-69.6,-82.43,224.3,18.47
76.7,18126.8,-69.4,-82.35,258.0,18.08
76.6,18133.7,-69.3,-82.31,278.1,24.3
76.4,18148.9,-69.3,-82.17,271.2,20.6
76.4,18154.6,-69.3,-82.09,252.1,15.94
76.2,18169.2,-69.3,-82.17,239.4,8.55
76.1,18175.5,-69.3,-82.09,243.0,9.52
75.9,18193.3,-69.4,-82.09,268.0,19.44
75.8,18200.5,-69.5,-82.13,266.9,21.58
75.7,18207.3,-69.5,-82.13,267.1,21.77
75.6,18212.1,-69.6,-82.14,265.2,20.41
75.6,18215.9,-69.6,-82.05,272.4,16.52
75.5,18221.3,-69.6,-82.05,274.6,12.25
75.4,18226.7,-69.6,-82.05,273.3,11.47
75.4,18231.2,-69.6,-82.01,267.4,10.11
75.2,18242.5,-69.5,-82.05,253.5,16.13
75.1,18250.2,-69.5,-82.18,254.1,20.02
75.0,18257.9,-69.4,-82.22,258.0,19.44
75.0,18262.2,-69.3,-82.05,263.8,18.47
74.9,18266.7,-69.3,-82.05,292.1,10.69
74.8,18282.0,-69.3,-82.09,269.1,10.69
74.6,18294.9,-69.4,-82.01,246.4,16.13
74.5,18295.7,-69.5,-82.05,232.9,20.02
74.5,18300.3,-69.5,-82.05,240.2,18.27
74.4,18306.7,-69.6,-82.18,256.3,15.75
74.3,18313.4,-69.6,-82.18,271.1,11.66
74.0,18339.0,-69.8,-82.23,232.1,20.22
73.9,18343.7,-69.8,-82.31,231.3,22.35
73.8,18349.8,-69.8,-82.43,236.2,19.83
73.8,18354.7,-69.7,-82.35,251.4,15.36
73.5,18372.9,-69.6,-82.39,299.5,17.88
73.5,18376.6,-69.6,-82.3,279.2,16.52
73.5,18380.7,-69.6,-82.26,261.7,11.86
73.3,18386.4,-69.5,-82.22,247.3,9.72
73.2,18399.1,-69.5,-82.26,237.8,8.75
73.0,18415.6,-69.5,-82.3,268.7,16.91
72.9,18421.5,-69.6,-82.35,261.9,20.02
72.8,18425.1,-69.6,-82.22,264.6,15.55
72.5,18449.0,-69.7,-82.47,218.8,13.22
72.4,18461.1,-69.7,-82.61,234.7,16.72
72.4,18467.8,-69.8,-82.6,254.6,18.47
72.3,18472.1,-69.8,-82.48,290.7,13.61
72.1,18488.3,-69.8,-82.65,304.7,9.72
71.9,18503.7,-69.7,-82.56,232.4,20.41
71.8,18511.4,-69.7,-82.56,226.9,23.52
71.8,18515.7,-69.8,-82.52,228.0,22.74
71.7,18520.2,-69.8,-82.48,242.1,22.94
71.6,18526.6,-69.8,-82.48,260.0,20.6
71.5,18530.8,-69.8,-82.31,265.4,17.49
71.4,18541.1,-69.9,-82.44,251.9,12.44
71.3,18548.7,-69.9,-82.44,231.5,12.63
71.2,18556.1,-70.0,-82.56,221.1,14.77
71.2,18564.1,-70.0,-82.6,224.7,15.94
71.1,18569.9,-70.1,-82.61,228.9,15.16
71.0,18580.0,-70.2,-82.69,243.6,11.47
70.7,18605.1,-70.4,-82.87,240.9,14.97
70.6,18614.5,-70.5,-82.95,249.1,23.52
70.5,18621.3,-70.5,-82.95,253.8,22.55
70.5,18627.4,-70.6,-83.04,244.7,19.63
70.4,18634.6,-70.6,-83.12,219.8,16.33
70.1,18662.6,-70.7,-83.21,218.8,21.77
70.0,18670.2,-70.6,-83.25,237.7,22.55
69.8,18677.2,-70.5,-83.2,259.3,26.82
69.8,18682.7,-70.5,-83.2,267.7,27.6
69.7,18689.3,-70.4,-83.25,279.2,22.35
69.6,18698.0,-70.4,-83.29,273.4,14.97
69.5,18707.7,-70.3,-83.25,241.9,10.69
69.4,18715.7,-70.3,-83.25,226.7,11.86
69.3,18723.4,-70.2,-82.82,250.0,17.11
69.2,18729.6,-70.2,-82.78,267.3,20.8
69.2,18736.4,-70.3,-82.99,278.9,19.44
69.1,18742.3,-70.3,-83.03,282.3,15.75
68.8,18770.2,-70.1,-83.22,255.8,12.63
68.8,18772.7,-70.1,-83.08,262.1,17.3
68.6,18784.7,-70.0,-83.04,266.2,22.74
68.6,18791.3,-70.0,-83.08,265.2,20.8
68.5,18796.9,-70.0,-83.04,269.1,16.13
68.4,18802.7,-70.0,-83.08,275.2,8.75
68.4,18808.0,-70.0,-83.04,284.4,5.25
68.3,18814.0,-70.0,-83.08,281.9,4.28
68.1,18836.5,-70.0,-83.18,239.6,16.13
68.0,18840.1,-70.0,-83.08,238.3,18.47
68.0,18844.8,-69.9,-82.95,236.1,16.33
67.9,18850.5,-69.9,-83.0,231.1,11.66
67.9,18855.7,-69.9,-82.95,240.3,8.36
67.6,18877.1,-69.7,-82.97,253.7,9.91
67.5,18882.0,-69.7,-82.87,243.9,11.08
67.5,18888.8,-69.6,-82.74,207.5,18.66
67.3,18895.1,-69.6,-82.93,203.1,21.97
67.3,18901.7,-69.5,-82.94,205.8,20.8
67.2,18908.4,-69.4,-82.95,217.9,17.11
67.2,18915.5,-69.3,-82.96,235.9,12.83
66.7,18949.2,-68.9,-82.67,241.7,26.82
66.7,18955.2,-68.9,-82.62,239.5,24.69
66.7,18961.4,-68.9,-82.62,233.7,22.74
66.6,18969.3,-68.9,-82.62,223.5,19.24
66.3,18996.1,-68.9,-82.52,255.6,13.02
66.2,19003.8,-68.8,-82.53,249.3,22.94
66.1,19012.3,-68.5,-82.53,239.9,27.21
66.1,19019.2,-68.2,-82.33,233.8,24.88
66.0,19025.9,-67.9,-82.13,243.0,18.86
65.6,19064.7,-66.7,-81.56,236.5,33.63
65.5,19070.9,-66.6,-81.65,242.0,36.54
65.4,19078.1,-66.4,-81.54,244.7,31.68
65.3,19085.2,-66.3,-81.45,248.7,24.1
65.3,19091.6,-66.3,-81.4,264.0,17.88
65.0,19118.7,-66.2,-80.97,240.5,27.21
65.0,19124.6,-66.3,-81.0,238.9,27.99
64.9,19131.0,-66.2,-80.91,235.4,26.24
64.8,19138.9,-66.2,-80.97,231.8,25.27
64.7,19146.5,-66.2,-80.91,236.2,20.41
64.7,19152.9,-66.2,-80.97,242.1,15.94
64.6,19158.1,-66.2,-80.97,251.7,14.58
64.3,19184.1,-66.1,-80.88,247.0,25.08
64.2,19189.3,-66.0,-80.8,252.2,24.88
64.2,19193.6,-66.0,-80.8,259.5,22.74
64.2,19198.0,-65.9,-80.72,268.2,21.58
63.8,19231.3,-66.0,-80.8,231.8,22.94
63.7,19239.5,-65.9,-80.83,250.7,25.46
63.6,19248.0,-65.9,-80.94,260.9,25.85
63.6,19253.2,-65.7,-80.72,286.0,19.24
63.2,19287.2,-65.1,-80.27,264.8,23.33
63.2,19291.6,-65.0,-80.25,253.4,24.69
63.0,19303.8,-64.9,-80.23,252.8,21.97
63.0,19310.7,-64.9,-80.35,253.1,22.55
62.9,19315.7,-64.8,-80.32,257.0,21.58
62.9,19319.6,-64.8,-80.32,270.7,18.47
62.8,19325.4,-64.8,-80.38,289.3,14.58
62.5,19355.9,-64.7,-80.43,254.9,28.96
62.5,19360.0,-64.6,-80.28,250.0,25.85
62.4,19366.0,-64.6,-80.34,254.4,18.47
62.3,19372.4,-64.5,-80.26,275.2,12.83
62.3,19378.0,-64.5,-80.26,307.2,12.44
62.0,19406.1,-64.3,-80.16,276.4,27.8
61.9,19418.9,-64.2,-80.2,244.7,16.91
61.8,19423.1,-64.1,-80.05,234.5,14.0
61.8,19426.3,-63.9,-79.95,238.1,11.08
61.6,19445.0,-63.9,-79.95,306.8,22.55
61.5,19450.1,-63.8,-79.87,290.5,21.38
61.5,19455.2,-63.8,-79.87,266.8,20.6
61.4,19458.9,-63.7,-79.85,245.9,23.91
61.4,19463.9,-63.7,-79.85,235.2,27.02
61.3,19471.9,-63.7,-80.06,239.6,24.88
61.2,19478.3,-63.8,-80.07,249.4,21.58
61.0,19503.7,-63.9,-80.09,269.9,19.44
60.9,19514.2,-63.9,-80.09,265.2,20.41
60.5,19551.5,-63.9,-80.09,247.3,25.46
60.4,19558.6,-63.9,-80.15,235.9,21.97
60.4,19567.9,-63.9,-80.29,231.8,18.66
60.2,19580.7,-64.0,-80.24,272.1,21.38
59.9,19615.0,-64.0,-80.3,252.6,25.27
59.8,19621.0,-64.0,-80.37,246.7,27.6
59.8,19626.4,-64.0,-80.24,250.5,27.41
59.7,19630.5,-64.1,-80.32,268.4,28.19
59.4,19669.7,-63.7,-80.48,230.6,29.94
59.3,19674.1,-63.6,-80.4,239.6,33.05
59.3,19677.5,-63.6,-80.4,249.4,34.6
59.2,19682.4,-63.5,-80.39,260.4,34.41
59.2,19689.1,-63.5,-80.39,268.2,30.52
59.1,19694.7,-63.5,-80.31,273.0,25.66
58.8,19724.7,-63.6,-80.32,244.1,25.85
58.8,19729.6,-63.6,-80.32,243.4,30.32
58.7,19736.3,-63.7,-80.48,250.3,29.74
58.6,19745.7,-63.7,-80.55,255.8,26.82
58.5,19754.5,-63.7,-80.55,266.7,22.74
58.3,19781.0,-63.7,-80.48,231.5,22.55
58.2,19793.0,-63.6,-80.47,259.0,32.85
58.1,19799.6,-63.6,-80.54,267.1,35.77
58.1,19805.2,-63.5,-80.53,270.6,34.41
58.0,19809.7,-63.5,-80.53,263.8,28.96
57.7,19852.9,-62.9,-80.43,263.4,41.4
57.6,19859.6,-62.9,-80.43,266.6,42.57
57.5,19866.2,-62.9,-80.43,266.9,37.71
57.2,19901.6,-63.1,-80.13,248.1,34.21
57.2,19903.6,-63.2,-80.21,253.2,36.16
57.1,19909.4,-63.2,-80.29,257.8,33.63
57.0,19918.3,-63.2,-80.44,258.0,29.16
56.8,19945.8,-63.2,-80.44,250.7,36.74
56.5,19980.8,-63.3,-80.68,257.4,31.68
56.2,20007.1,-63.3,-80.76,261.9,32.66
56.2,20011.8,-63.2,-80.68,261.3,31.49
56.2,20014.7,-63.2,-80.52,261.2,27.02
55.7,20064.8,-62.8,-80.6,264.0,37.52
55.6,20072.3,-62.6,-80.6,262.7,26.63
55.4,20100.0,-62.0,-80.47,249.9,30.71
55.3,20108.0,-61.8,-80.4,257.6,33.82
55.2,20118.6,-61.5,-80.25,285.4,25.46
54.8,20159.8,-60.9,-79.96,246.7,27.8
54.8,20164.0,-60.9,-79.86,264.8,25.85
54.7,20178.3,-60.8,-79.69,302.3,26.63
54.6,20184.5,-60.8,-79.78,292.1,23.71
54.6,20191.2,-60.8,-79.69,270.4,22.55
54.4,20208.7,-60.7,-79.61,253.2,28.96
54.3,20218.0,-60.7,-79.7,266.5,26.24
54.2,20226.7,-60.6,-79.72,280.4,25.66
54.2,20236.1,-60.5,-79.54,314.6,24.88
54.1,20242.4,-60.3,-79.58,319.1,17.69
54.0,20251.0,-60.0,-79.44,283.9,9.91
54.0,20261.3,-59.8,-79.28,224.7,23.13
53.9,20264.3,-59.8,-79.28,236.2,27.6
53.9,20269.2,-59.7,-79.1,256.4,27.6
53.8,20274.2,-59.7,-79.0,277.3,26.44
53.8,20278.4,-59.7,-79.0,294.3,26.24
53.8,20283.2,-59.8,-79.08,302.4,24.88
53.7,20290.0,-59.8,-79.08,294.9,21.77
53.6,20296.9,-59.8,-79.08,278.7,20.8
53.5,20310.6,-59.9,-79.06,249.4,22.16
53.4,20324.1,-60.0,-79.14,262.0,13.61
53.3,20341.2,-60.1,-79.32,290.5,27.8
53.2,20353.4,-60.1,-79.32,280.0,24.3
53.1,20359.0,-60.1,-79.32,271.9,15.94
52.8,20391.6,-60.0,-79.24,260.3,28.19
52.8,20396.1,-60.0,-79.24,262.0,28.38
52.7,20401.1,-60.0,-79.14,257.4,22.35
52.5,20438.1,-59.8,-79.28,264.8,24.49
52.4,20449.7,-59.7,-79.2,245.1,18.27
52.1,20480.9,-59.5,-79.25,244.2,26.82
52.0,20486.2,-59.5,-79.25,224.2,23.91
51.7,20525.5,-59.6,-79.43,243.0,15.94
51.6,20545.4,-59.5,-79.35,220.5,22.74
51.5,20551.7,-59.5,-79.35,232.5,26.05
51.4,20561.4,-59.5,-79.46,250.2,25.66
51.0,20612.8,-59.4,-79.27,239.2,26.63
51.0,20616.2,-59.4,-79.17,236.0,24.1
51.0,20621.8,-59.4,-79.17,234.2,18.66
50.4,20690.1,-59.7,-79.72,236.8,24.69
50.4,20695.7,-59.7,-79.72,249.0,27.6
50.3,20701.0,-59.7,-79.62,261.9,26.44
50.3,20706.3,-59.7,-79.62,280.8,22.16
50.2,20714.9,-59.7,-79.62,310.1,18.66
50.2,20720.6,-59.7,-79.72,297.4,16.13
50.1,20727.7,-59.5,-79.68,265.1,16.91
50.0,20736.6,-59.3,-79.63,233.3,26.24
50.0,20741.4,-59.2,-79.67,227.1,28.19
49.7,20775.0,-58.9,-79.43,277.1,23.33
49.7,20781.3,-58.8,-79.35,275.1,27.6
49.6,20788.9,-58.8,-79.35,260.1,27.02
49.4,20813.1,-59.0,-79.51,224.3,25.85
49.4,20818.4,-59.0,-79.51,240.3,26.05
46.9,21155.9,-57.8,-79.17,288.7,36.35
46.8,21163.0,-57.9,-79.25,289.5,30.91
46.7,21177.8,-58.0,-79.2,266.0,16.33
46.0,21268.4,-58.3,-79.69,304.3,35.96
45.9,21279.5,-58.2,-79.61,297.2,28.96
45.4,21346.0,-58.5,-79.59,272.6,18.47
45.4,21350.9,-58.5,-79.59,278.5,10.3
44.8,21431.5,-58.2,-79.88,237.7,5.64
44.8,21437.2,-58.2,-80.02,274.9,7.97
44.7,21444.0,-58.1,-79.94,299.6,13.41
44.7,21449.2,-58.0,-80.0,313.9,17.69
44.6,21457.5,-57.8,-79.84,328.8,23.52
44.4,21490.7,-57.3,-79.6,288.1,16.91
44.4,21495.7,-57.2,-79.52,290.1,16.91
44.0,21542.2,-57.2,-79.38,298.4,26.24
44.0,21548.6,-57.2,-79.52,291.9,22.74
43.9,21555.1,-57.2,-79.52,279.0,14.0
43.9,21561.1,-57.3,-79.46,239.7,5.83
43.8,21565.8,-57.3,-79.46,157.9,4.47
43.8,21583.6,-57.4,-79.39,319.2,16.13
43.7,21589.3,-57.4,-79.39,305.2,22.55
43.7,21594.6,-57.4,-79.26,292.7,23.71
43.6,21600.4,-57.5,-79.33,279.5,18.47
43.6,21606.0,-57.5,-79.33,257.9,10.89
43.6,21611.1,-57.5,-79.2,225.6,6.22
43.4,21633.7,-57.7,-79.49,302.0,21.38
43.4,21638.3,-57.8,-79.57,296.0,24.3
43.3,21650.6,-57.8,-79.57,292.9,15.75
43.1,21678.2,-58.0,-79.59,261.9,15.55
43.1,21683.0,-58.0,-79.72,264.5,18.86
43.0,21688.5,-58.0,-79.72,272.9,19.63
43.0,21696.2,-58.1,-79.8,289.6,17.11
42.5,21760.9,-58.2,-79.88,277.6,18.27
42.5,21767.0,-58.2,-79.88,273.2,16.91
42.4,21773.7,-58.1,-79.8,279.4,12.25
42.4,21779.4,-58.1,-79.8,292.3,9.14
42.3,21800.9,-57.9,-79.92,313.3,18.66
42.2,21806.9,-57.7,-79.91,306.5,18.66
42.1,21817.7,-57.5,-79.9,312.3,12.05
42.1,21821.7,-57.4,-79.82,324.8,8.94
42.0,21837.3,-57.3,-79.9,302.0,8.55
42.0,21845.6,-57.3,-80.05,294.8,12.83
41.9,21853.3,-57.3,-79.9,302.5,17.3
41.9,21859.8,-57.3,-79.9,316.2,17.88
41.8,21868.0,-57.3,-79.75,349.7,20.8
41.8,21872.0,-57.3,-79.75,0.1,18.66
41.8,21877.7,-57.3,-79.75,4.2,12.44
41.6,21890.5,-57.3,-79.6,291.5,3.89
41.7,21894.3,-57.3,-79.6,273.6,6.8
41.6,21898.7,-57.3,-79.6,303.0,8.55
41.6,21904.8,-57.3,-79.6,332.6,12.05
41.4,21928.1,-57.4,-79.68,340.6,14.19
41.3,21940.8,-57.3,-79.6,347.8,7.39
41.2,21958.7,-57.3,-79.6,9.7,6.8
41.2,21971.3,-57.2,-79.52,7.6,13.22
41.1,21979.7,-57.1,-79.59,5.2,22.94
41.1,21986.2,-57.1,-79.59,10.2,20.8
41.0,22006.4,-57.1,-79.74,260.9,5.05
40.9,22011.5,-57.1,-79.74,267.3,8.36
40.9,22017.6,-57.1,-79.74,305.5,7.78
40.8,22024.9,-57.1,-79.9,358.1,10.69
40.6,22062.8,-57.2,-79.52,290.4,7.39
40.5,22069.3,-57.3,-79.75,281.8,9.52
40.5,22076.9,-57.3,-79.75,320.4,9.91
40.4,22085.2,-57.4,-79.68,356.5,14.19
40.4,22090.9,-57.4,-79.68,9.3,16.33
40.4,22093.7,-57.4,-79.53,22.3,16.33
40.2,22117.3,-57.3,-79.75,104.5,7.97
40.2,22123.7,-57.3,-79.75,76.8,7.39
40.0,22153.6,-57.4,-79.82,28.3,2.72
39.8,22191.4,-57.6,-79.83,162.7,2.53
39.7,22197.8,-57.6,-79.83,99.4,4.08
39.7,22205.0,-57.6,-79.98,69.4,9.14
39.5,22236.0,-57.5,-80.05,174.7,8.94
39.5,22238.3,-57.5,-80.05,211.3,10.5
39.4,22242.1,-57.5,-80.05,250.2,9.14
39.4,22249.0,-57.4,-79.97,317.3,7.78
39.2,22276.0,-57.4,-79.97,335.0,3.69
39.2,22289.8,-57.3,-79.9,173.7,15.16
39.1,22295.0,-57.2,-79.82,168.4,22.16
39.1,22301.7,-57.1,-79.9,158.7,23.71
38.9,22329.2,-56.9,-79.74,311.1,4.08
38.9,22336.1,-56.9,-79.74,348.7,2.14
38.8,22343.8,-56.9,-79.74,86.7,3.89
38.8,22350.0,-56.9,-79.74,117.2,8.16
38.8,22357.4,-56.8,-79.66,158.1,19.63
38.7,22362.6,-56.8,-79.82,174.5,21.97
38.7,22368.1,-56.7,-79.75,181.4,19.05
38.6,22374.7,-56.7,-79.91,183.9,11.86
38.6,22381.7,-56.8,-79.82,155.0,4.08
38.6,22387.3,-56.8,-79.82,72.8,5.83
38.5,22391.5,-56.8,-79.82,65.8,7.78
38.5,22396.0,-56.8,-79.82,106.3,5.25
38.5,22401.3,-56.8,-79.82,173.8,8.55
38.5,22406.5,-56.8,-79.82,193.0,14.58
38.4,22412.8,-56.8,-79.82,200.9,17.69
38.4,22420.4,-56.9,-79.74,204.4,16.52
38.3,22426.8,-56.9,-79.74,195.4,14.19
38.3,22431.8,-57.0,-79.66,175.0,12.25
38.2,22436.9,-57.0,-79.66,154.9,13.61
38.2,22447.1,-57.1,-79.59,139.8,12.63
38.1,22460.2,-57.2,-79.82,137.6,5.44
38.0,22472.3,-57.3,-79.75,179.4,9.33
38.0,22476.2,-57.3,-79.75,186.4,14.97
38.0,22479.9,-57.4,-79.82,184.0,19.83
38.0,22484.2,-57.4,-79.82,179.5,20.41
37.9,22490.3,-57.5,-80.05,170.6,15.94
37.9,22496.9,-57.5,-80.05,151.5,11.08
37.8,22501.9,-57.6,-79.98,133.9,8.16
37.8,22505.9,-57.6,-79.98,116.4,6.61
37.8,22510.9,-57.7,-80.2,136.4,7.39
37.7,22517.6,-57.7,-80.06,160.5,10.5
37.7,22524.9,-57.7,-80.2,172.7,13.8
37.7,22531.8,-57.8,-80.28,178.5,16.33
37.6,22538.7,-57.8,-80.13,177.0,14.19
37.6,22545.5,-57.9,-80.21,159.1,10.3
37.5,22551.6,-57.9,-80.21,118.9,8.36
37.5,22556.3,-58.0,-80.14,105.1,11.08
37.5,22561.5,-58.1,-80.22,116.6,10.89
37.4,22568.9,-58.1,-80.22,153.5,14.77
37.4,22579.4,-58.2,-80.3,185.2,21.38
37.3,22596.6,-58.2,-80.3,209.0,8.36
37.2,22601.7,-58.2,-80.3,194.9,5.25
37.2,22607.8,-58.3,-80.37,172.3,6.22
37.0,22646.4,-58.4,-80.75,131.3,2.72
37.0,22651.3,-58.4,-80.75,188.8,3.11
36.9,22656.4,-58.4,-80.75,194.0,10.11
36.8,22669.8,-58.3,-80.82,181.5,23.91
36.8,22677.1,-58.3,-80.82,172.0,22.16
36.8,22684.2,-58.3,-80.82,159.2,15.75
36.7,22689.3,-58.3,-80.67,125.6,8.75
36.7,22693.1,-58.3,-80.67,49.8,8.55
36.7,22698.4,-58.3,-80.67,15.7,8.55
36.6,22706.0,-58.4,-80.75,292.6,2.14
36.6,22713.2,-58.4,-80.75,203.9,9.72
36.6,22717.9,-58.4,-80.6,194.5,19.83
36.5,22721.3,-58.5,-80.67,188.6,28.57
36.5,22725.1,-58.5,-80.67,180.7,30.52
36.5,22731.0,-58.5,-80.67,165.1,23.91
36.3,22755.1,-58.7,-80.68,198.0,4.67
36.0,22816.1,-59.1,-81.14,163.5,28.38
36.0,22825.8,-59.1,-81.14,162.0,24.1
35.8,22844.2,-59.3,-81.15,283.3,8.94
35.8,22850.9,-59.3,-81.15,271.7,7.0
35.4,22924.2,-59.7,-81.46,198.0,7.97
35.2,22950.8,-59.9,-81.48,170.6,19.24
35.1,22978.9,-59.9,-81.62,220.7,5.05
35.1,22985.5,-59.8,-81.54,190.6,6.03
35.0,22990.7,-59.8,-81.68,172.5,9.33
34.9,23007.4,-59.4,-81.52,178.8,10.3
34.9,23012.7,-59.3,-81.44,191.5,10.3
34.6,23061.0,-58.9,-81.44,267.4,2.72
34.6,23067.4,-58.9,-81.44,224.2,4.28
34.6,23074.7,-58.9,-81.6,201.5,8.94
34.4,23098.2,-59.0,-81.51,210.2,19.63
34.4,23105.4,-59.0,-81.51,224.3,15.16
34.3,23117.6,-59.0,-81.36,251.7,3.69
34.3,23125.2,-59.0,-81.36,108.4,4.28
33.8,23215.4,-59.3,-81.29,246.8,8.94
33.6,23255.3,-59.3,-81.59,283.6,6.22
33.6,23263.1,-59.3,-81.59,273.9,9.52
33.5,23271.1,-59.3,-81.59,242.4,11.86
33.4,23287.7,-58.9,-81.44,189.8,18.47
33.3,23310.6,-58.9,-81.28,283.4,5.05
33.2,23317.2,-58.9,-81.28,332.3,2.14
33.1,23350.2,-58.5,-81.13,210.8,19.05
32.8,23409.8,-58.2,-81.06,184.6,17.88
32.6,23439.9,-58.4,-81.05,297.5,10.69
32.6,23446.2,-58.4,-81.05,257.5,12.44
32.4,23474.1,-58.4,-81.05,203.1,20.41
32.4,23482.9,-58.4,-81.05,206.2,15.94
32.2,23518.6,-58.4,-80.9,261.1,11.47
32.2,23524.9,-58.5,-80.97,262.7,12.25
32.2,23530.6,-58.5,-80.97,244.0,13.41
32.1,23536.3,-58.5,-80.97,219.6,17.3
31.9,23571.8,-58.4,-81.21,296.1,13.61
31.9,23588.2,-58.4,-81.21,232.7,10.5
31.8,23599.9,-58.5,-81.13,190.4,27.8
31.8,23606.4,-58.5,-81.13,193.1,21.38
31.6,23636.9,-58.5,-81.13,249.9,21.77
31.6,23645.8,-58.2,-81.06,220.1,20.41
31.5,23650.7,-58.0,-80.9,206.7,15.36
31.3,23692.0,-57.4,-80.95,258.3,22.74
31.3,23698.7,-57.4,-80.95,255.7,21.58
31.3,23703.2,-57.5,-80.85,255.9,17.88
31.2,23707.6,-57.5,-80.85,257.9,10.5
31.0,23756.9,-57.8,-80.75,243.3,21.58
31.0,23764.6,-57.8,-80.59,252.8,20.02
30.9,23773.7,-57.8,-80.59,267.3,16.72
30.2,23916.3,-57.2,-80.62,355.2,23.33
30.1,23937.1,-57.4,-80.61,205.1,13.41
30.1,23942.9,-57.4,-80.61,211.0,10.11
30.0,23951.8,-57.4,-80.61,298.0,3.11
29.4,24095.4,-57.3,-80.53,258.6,12.05
29.3,24103.0,-57.3,-80.7,275.5,5.25
29.3,24112.1,-57.3,-80.7,16.1,3.5
29.1,24156.0,-57.2,-80.62,236.7,13.22
28.6,24274.2,-56.8,-80.49,260.7,6.8
28.5,24281.7,-56.9,-80.57,267.7,5.64
28.3,24324.6,-57.0,-80.47,316.9,13.8
28.3,24330.7,-57.0,-80.47,311.0,12.44
28.3,24337.4,-57.0,-80.47,315.3,7.97
28.0,24394.8,-56.7,-80.42,338.9,22.74
28.0,24401.8,-56.7,-80.42,327.2,14.58
28.0,24409.0,-56.8,-80.49,279.7,6.41
27.8,24450.0,-57.1,-80.55,352.2,18.47
27.8,24457.0,-57.1,-80.55,347.5,15.55
27.6,24481.6,-57.0,-80.47,245.7,15.16
27.6,24504.2,-57.0,-80.47,324.7,5.44
27.4,24544.2,-57.2,-80.62,293.8,16.13
27.3,24552.2,-57.2,-80.62,274.5,15.55
27.1,24602.6,-57.1,-80.55,322.6,17.49
27.1,24614.9,-57.1,-80.55,352.1,15.94
27.0,24622.8,-57.1,-80.72,11.8,11.86
26.9,24654.3,-57.0,-80.64,199.7,12.63
26.9,24659.6,-57.0,-80.64,232.4,6.8
26.9,24663.7,-57.0,-80.64,338.4,8.36
26.8,24671.5,-57.0,-80.64,13.3,22.35
26.8,24677.9,-57.0,-80.64,16.3,18.47
26.8,24686.1,-57.0,-80.82,5.1,9.33
26.7,24700.3,-56.9,-80.75,228.6,9.91
26.7,24706.1,-56.9,-80.75,219.8,13.02
26.7,24713.4,-56.9,-80.75,225.8,8.55
26.6,24722.4,-56.8,-80.67,330.1,4.28
26.6,24742.9,-56.8,-80.67,6.4,23.33
26.5,24751.4,-56.8,-80.67,359.2,18.66
26.3,24803.8,-56.8,-80.67,3.6,22.16
26.1,24840.1,-56.5,-80.63,295.5,1.17
26.1,24856.2,-56.4,-80.55,342.8,27.21
26.1,24862.3,-56.4,-80.55,345.7,24.3
26.0,24871.0,-56.3,-80.48,355.6,14.0
